底表行,序号,医院,姓名,来源链接,列名,修改前,修改后
697,696,中山大学肿瘤防治中心,李星,https://www.sysucc.org.cn/node/3749,亮眼经历线索,医学博士、副主任医师、硕士生导师 擅长乳腺癌保乳、改良及整形等多种外科治疗，精通乳腺癌全程规范化诊疗 职称：医学博士、副主任医师、硕士生导师 专业方向：擅长乳腺癌保乳、改良及整形等多种外科治疗，精通乳腺癌全程规范化诊疗 临床专家 面包屑 首页 / 临床科室 / 外科系列 / 乳腺科 / 临床专家 李星 职称：医学博士、副主任医师、硕士生导师 专长 擅长乳腺癌保乳、改良及整形等多种外科治疗，精通乳腺癌全程规范化诊疗 职称：医学博士、副主任医师、硕士生导师 专业方向：擅长乳腺癌保乳、改良及整形等多种外科治疗，精通乳腺癌全程规范化诊疗 学术任职： 广东省精准医学应用学会乳腺肿瘤分会委员 广东省医疗行业协会乳腺肿瘤内科分会委员 中山大学附属肿瘤医院乳腺癌MDT外科秘书 加载更多 职称：医学博士、副主任医师、硕士生导师 专业方向：擅长乳腺癌保乳、改良及整形等多种外科治疗，精通乳腺癌全程规范化诊疗 学术任职： 广东省精准医学应用学会乳...,医学博士、副主任医师、硕士生导师 擅长乳腺癌保乳、改良及整形等多种外科治疗，精通乳腺癌全程规范化诊疗 职称：医学博士、副主任医师、硕士生导师 专业方向：擅长乳腺癌保乳、改良及整形等多种外科治疗，精通乳腺癌全程规范化诊疗 李星 职称：医学博士、副主任医师、硕士生导师 专长 擅长乳腺癌保乳、改良及整形等多种外科治疗，精通乳腺癌全程规范化诊疗 职称：医学博士、副主任医师、硕士生导师 专业方向：擅长乳腺癌保乳、改良及整形等多种外科治疗，精通乳腺癌全程规范化诊疗 学术任职： 广东省精准医学应用学会乳腺肿瘤分会委员 广东省医疗行业协会乳腺肿瘤内科分会委员 中山大学附属肿瘤医院乳腺癌MDT外科秘书 职称：医学博士、副主任医师、硕士生导师 专业方向：擅长乳腺癌保乳、改良及整形等多种外科治疗，精通乳腺癌全程规范化诊疗 学术任职： 广东省精准医学应用学会乳...
697,696,中山大学肿瘤防治中心,李星,https://www.sysucc.org.cn/node/3749,异常提示,,亮眼经历含导航文本，已清洗
698,697,中山大学肿瘤防治中心,杨安力,https://www.sysucc.org.cn/node/3747,亮眼经历线索,副主任医师、硕士生导师、外科学博士 临床专家 面包屑 首页 / 临床科室 / 外科系列 / 乳腺科 / 临床专家 杨安力 职称：副主任医师、硕士生导师、外科学博士 专长 乳腺癌的诊断与治疗 职称： 副主任医师、硕士生导师、外科学博士 擅长： 乳腺癌的诊断与治疗 出诊时间： 周一全天，普通门诊（越秀367诊室）； 周二下午，副主任门诊（越秀374诊室） HMS/MGH联合培养博士 广东省精准医学应用学会乳腺肿瘤分会委员 广东省精准医学应用学会青年博士联盟委员 致力于乳腺癌综合治疗研究，主持国家级课题1项，省部级课题2项，作为第一/共一/通讯作者在Cell Death Dis，ACS Nano，Oncoimmunology，Front Immunol等杂志发表SCI论文十余篇。 加载更多 职称： 副主任医师、硕士生导师、外科学博士 擅长： 乳腺癌的诊断与治疗 出诊时间： 周一全天，普通门诊（越秀367诊室）；,副主任医师、硕士生导师、外科学博士 杨安力 职称：副主任医师、硕士生导师、外科学博士 专长 乳腺癌的诊断与治疗 职称： 副主任医师、硕士生导师、外科学博士 擅长： 乳腺癌的诊断与治疗 出诊时间： 周一全天，普通门诊（越秀367诊室）； 周二下午，副主任门诊（越秀374诊室） HMS/MGH联合培养博士 广东省精准医学应用学会乳腺肿瘤分会委员 广东省精准医学应用学会青年博士联盟委员 致力于乳腺癌综合治疗研究，主持国家级课题1项，省部级课题2项，作为第一/共一/通讯作者在Cell Death Dis，ACS Nano，Oncoimmunology，Front Immunol等杂志发表SCI论文十余篇。 职称： 副主任医师、硕士生导师、外科学博士 擅长： 乳腺癌的诊断与治疗 出诊时间： 周一全天，普通门诊（越秀367诊室）；
698,697,中山大学肿瘤防治中心,杨安力,https://www.sysucc.org.cn/node/3747,异常提示,,亮眼经历含导航文本，已清洗
699,698,中山大学肿瘤防治中心,梁格豪,https://www.sysucc.org.cn/node/9759,亮眼经历线索,"副主任医师 临床专家 面包屑 首页 / 临床科室 / 外科系列 / 乳腺科 / 临床专家 梁格豪 职称：副主任医师 专长 擅长乳腺良恶性肿物的诊断、乳腺癌综合治疗、乳腺癌肿瘤整形。 一、基本情况 出诊时间：星期五中午 12:00 - 2:00 二、教育及工作经历 2010-09 至 2015-06, 中山大学, 临床医学, 学士 2015-09 至 2020-06, 中山大学, 外科学（硕博连读）, 博士 2020-08 至 2023-08, 中山大学肿瘤防治中心，博士后 2020-08 至 2025-04, 中山大学肿瘤防治中心，住院医师 三、主持科研项目 国家自然科学基金青年项目1项 四、代表性论著 发表SCI论文10余篇 更新时间：2025.4.21","副主任医师 梁格豪 职称：副主任医师 专长 擅长乳腺良恶性肿物的诊断、乳腺癌综合治疗、乳腺癌肿瘤整形。 一、基本情况 出诊时间：星期五中午 12:00 - 2:00 二、教育及工作经历 2010-09 至 2015-06, 中山大学, 临床医学, 学士 2015-09 至 2020-06, 中山大学, 外科学（硕博连读）, 博士 2020-08 至 2023-08, 中山大学肿瘤防治中心，博士后 2020-08 至 2025-04, 中山大学肿瘤防治中心，住院医师 三、主持科研项目 国家自然科学基金青年项目1项 四、代表性论著 发表SCI论文10余篇 更新时间：2025.4.21"
699,698,中山大学肿瘤防治中心,梁格豪,https://www.sysucc.org.cn/node/9759,异常提示,,亮眼经历含导航文本，已清洗
701,700,中山大学肿瘤防治中心,王曦,https://www.sysucc.org.cn/node/3737,亮眼经历线索,支部书记 职称：主任医师、教授、博士生导师、乳腺癌首席专家 主持国家自然科学面上项目、广东省科技计划、广东省卫生厅等各级课题多项，发表（第一/通讯作者）论文22篇，其中 7篇。 社会兼职： 中国抗癌协会乳腺癌专业委员会委员、广东省抗癌协会乳腺癌专业委员会副主任委员、秘书长。 临床专家 面包屑 首页 / 临床科室 / 外科系列 / 乳腺科 / 临床专家 王曦 职务：支部书记 职称：主任医师、教授、博士生导师、乳腺癌首席专家 专长 乳腺癌的手术治疗、化疗、内分泌治疗及靶向治疗的研究 一、基本情况 职称：主任医师、教授、博士生导师、乳腺癌外科首席专家 职务：科主任、党支部书记 专家门诊时间：周二上午；,支部书记 职称：主任医师、教授、博士生导师、乳腺癌首席专家 主持国家自然科学面上项目、广东省科技计划、广东省卫生厅等各级课题多项，发表（第一/通讯作者）论文22篇，其中 7篇。 社会兼职： 中国抗癌协会乳腺癌专业委员会委员、广东省抗癌协会乳腺癌专业委员会副主任委员、秘书长。 王曦 职务：支部书记 职称：主任医师、教授、博士生导师、乳腺癌首席专家 专长 乳腺癌的手术治疗、化疗、内分泌治疗及靶向治疗的研究 一、基本情况 职称：主任医师、教授、博士生导师、乳腺癌外科首席专家 职务：科主任、党支部书记 专家门诊时间：周二上午；
701,700,中山大学肿瘤防治中心,王曦,https://www.sysucc.org.cn/node/3737,异常提示,,亮眼经历含导航文本，已清洗
706,705,中山大学肿瘤防治中心,孙斐斐,https://www.sysucc.org.cn/node/3805,亮眼经历线索,副主任医师、肿瘤学博士、硕士研究生导师 临床专家 面包屑 首页 / 临床科室 / 内科系列 / 儿童肿瘤科 / 临床专家 孙斐斐 职称：副主任医师、肿瘤学博士、硕士研究生导师 专长 擅长18岁以下的儿童、青少年恶性肿瘤的化疗，对儿童、青少年淋巴瘤、白血病和常见实体瘤（神经母细胞瘤、横纹肌肉瘤、肾母细胞瘤、尤文氏肉瘤、髓母细胞瘤、肝母细胞瘤、生殖细胞瘤、骨肉瘤、朗格罕氏组织细胞增生症、横纹肌样瘤、滑膜肉瘤、纤维肉瘤、胰母细胞瘤和肺母细胞瘤等）的基础和临床有深入研究。,副主任医师、肿瘤学博士、硕士研究生导师 孙斐斐 职称：副主任医师、肿瘤学博士、硕士研究生导师 专长 擅长18岁以下的儿童、青少年恶性肿瘤的化疗，对儿童、青少年淋巴瘤、白血病和常见实体瘤（神经母细胞瘤、横纹肌肉瘤、肾母细胞瘤、尤文氏肉瘤、髓母细胞瘤、肝母细胞瘤、生殖细胞瘤、骨肉瘤、朗格罕氏组织细胞增生症、横纹肌样瘤、滑膜肉瘤、纤维肉瘤、胰母细胞瘤和肺母细胞瘤等）的基础和临床有深入研究。
706,705,中山大学肿瘤防治中心,孙斐斐,https://www.sysucc.org.cn/node/3805,异常提示,,亮眼经历含导航文本，已清洗
707,706,中山大学肿瘤防治中心,张翼鷟,https://www.sysucc.org.cn/node/3800,亮眼经历线索,儿童肿瘤科主任 职称：教授，主任医师，博士研究生导师、神经母细胞瘤首席专家 主要从事白血病、淋巴瘤及儿童实体瘤的诊治及造血干细胞移植工作 一．基本情况 职务：儿童肿瘤科主任 职称：教授，主任医师，博士研究生导师 临床专家 面包屑 首页 / 临床科室 / 内科系列 / 儿童肿瘤科 / 临床专家 张翼鷟 职务：儿童肿瘤科主任 职称：教授，主任医师，博士研究生导师、神经母细胞瘤首席专家 专长 主要从事白血病、淋巴瘤及儿童实体瘤的诊治及造血干细胞移植工作 一．基本情况 职务：儿童肿瘤科主任 职称：教授，主任医师，博士研究生导师 门诊时间：周一上午（专家门诊）、周二上午（特需门诊）、周五上午（专家门诊） 专业特长：主要从事白血病、淋巴瘤及儿童实体瘤的诊治及造血干细胞移植工作。 二．教育及工作经历： 1989.09-1994.07，南京医科大学，临床医学学士 1999.08-2004.06，中国人民解放军总医院，血液学博士 2001....,儿童肿瘤科主任 职称：教授，主任医师，博士研究生导师、神经母细胞瘤首席专家 主要从事白血病、淋巴瘤及儿童实体瘤的诊治及造血干细胞移植工作 一．基本情况 职务：儿童肿瘤科主任 职称：教授，主任医师，博士研究生导师 张翼鷟 职务：儿童肿瘤科主任 职称：教授，主任医师，博士研究生导师、神经母细胞瘤首席专家 专长 主要从事白血病、淋巴瘤及儿童实体瘤的诊治及造血干细胞移植工作 一．基本情况 职务：儿童肿瘤科主任 职称：教授，主任医师，博士研究生导师 门诊时间：周一上午（专家门诊）、周二上午（特需门诊）、周五上午（专家门诊） 专业特长：主要从事白血病、淋巴瘤及儿童实体瘤的诊治及造血干细胞移植工作。
707,706,中山大学肿瘤防治中心,张翼鷟,https://www.sysucc.org.cn/node/3800,异常提示,,亮眼经历含导航文本，已清洗
708,707,中山大学肿瘤防治中心,朱佳,https://www.sysucc.org.cn/node/3802,亮眼经历线索,"副主任医师、肿瘤学博士 临床专家 面包屑 首页 / 临床科室 / 内科系列 / 儿童肿瘤科 / 临床专家 朱佳 职称：副主任医师、肿瘤学博士 专长 从事18岁以下的儿童、青少年恶性肿瘤的化学治疗 职称： 副主任医师 专长： 从事18岁以下的儿童、青少年恶性肿瘤的化学治疗 出诊时间： 每周三上午、每周四下午 教育经历： 2016年获中山大学肿瘤学博士学位 工作经历： 2006-07至2011-02 中山大学附属第一医院儿科 2011-03至今 中山大学肿瘤防治中心儿童肿瘤科 2019.10-2020.10 美国MD Anderson癌症中心博士后 发表文章： 1 Sun F, Zhu J(共同第一作者), Lu S, Zhen Z, Wang J, Huang J, Ding Z, Zeng M, Sun X. An inflammation-based cumulative prognostic score system ...","副主任医师、肿瘤学博士 朱佳 职称：副主任医师、肿瘤学博士 专长 从事18岁以下的儿童、青少年恶性肿瘤的化学治疗 职称： 副主任医师 专长： 从事18岁以下的儿童、青少年恶性肿瘤的化学治疗 出诊时间： 每周三上午、每周四下午 教育经历： 2016年获中山大学肿瘤学博士学位 工作经历： 2006-07至2011-02 中山大学附属第一医院儿科 2011-03至今 中山大学肿瘤防治中心儿童肿瘤科 2019.10-2020.10 美国MD Anderson癌症中心博士后 发表文章： 1 Sun F, Zhu J(共同第一作者), Lu S, Zhen Z, Wang J, Huang J, Ding Z, Zeng M, Sun X. An inflammation-based cumulative prognostic score system ..."
