姓名,来源链接,状态,失败三态,照片链接,照片文件,字节数,SHA-256,魔数,宽,高,错误证据
黄淇,https://www.gzszyy.com/expert/2026/YQdJY9bO.html,实采,,https://oss.gzszyy.com/20241017/092821382.jpg,01_试点医院/广州市中医院/照片/黄淇-口腔科-医师-广州市中医院.jpg,175631,4ae247bc909086fd59dfdb285d9a59121cfbad3a9d164e7096525c72d8cd91ad,FFD8FFE000104A4649460001,2000,1333,
项琳怡,https://www.gzszyy.com/expert/2026/Mvbm2EdY.html,实采,,https://oss.gzszyy.com/20240612/150408522.jpg,01_试点医院/广州市中医院/照片/项琳怡-口腔科-副主任医师-广州市中医院.jpg,197049,eeae8da274e5646019e9daaf3ba8a84a3a7a5c3a73c5a5f6ac247c83be454986,FFD8FFE000104A4649460001,2000,1333,
彭冲,https://www.gzszyy.com/expert/2026/openYYd7.html,实采,,https://oss.gzszyy.com/20240612/150521684.jpg,01_试点医院/广州市中医院/照片/彭冲-口腔科-副主任医师-广州市中医院.jpg,185754,3aacec055a195b8a3d11decc1b4940a68c05528161388e9d0956c89577e64059,FFD8FFE000104A4649460001,2000,1333,
陈传耀,https://www.gzszyy.com/expert/2026/oQeZY6dp.html,实采,,https://oss.gzszyy.com/20210708/112623356.jpg,01_试点医院/广州市中医院/照片/陈传耀-口腔科-主任医师-广州市中医院.jpg,23322,19f907c26a478395574f7b3ba546ea8e3836fceb28e39eafbfec93fdc445dfa8,FFD8FFE1055B457869660000,295,413,
孙璇,https://www.gzszyy.com/expert/2026/y5eV5BdE.html,实采,,https://oss.gzszyy.com/20241113/102927860.jpg,01_试点医院/广州市中医院/照片/孙璇-口腔科-未标注-广州市中医院.jpg,211463,285844f19424cf06877866b03913ed796e8ebe92d20c153218eea369a63d56d0,FFD8FFE000104A4649460001,2000,1333,
杜红彦,https://www.gzszyy.com/expert/2026/pmbk8Xdz.html,实采,,https://oss.gzszyy.com/20201015/152302868.jpg,01_试点医院/广州市中医院/照片/杜红彦-眼科-主任中医师-广州市中医院.jpg,221636,8c24bf203e4c2c6a8b6af76b8c93c35b04c0e13dfd32393278100bb65aa24745,FFD8FFE10E27457869660000,1152,1600,
王蓉,https://www.gzszyy.com/expert/2026/olejZ5ej.html,实采,,https://oss.gzszyy.com/20201015/152043479.jpg,01_试点医院/广州市中医院/照片/王蓉-眼科-主任中医师-广州市中医院.jpg,260499,684064f22942438ca3938f08caa82601c964756e80af376b9ac610d33813fd36,FFD8FFE10EBF457869660000,1152,1600,
骆煌,https://www.gzszyy.com/expert/2026/MvbmO0eY.html,实采,,https://oss.gzszyy.com/20201015/152108300.jpg,01_试点医院/广州市中医院/照片/骆煌-眼科-副主任中医师-广州市中医院.jpg,230473,8dfd64337ee5ed7d210f07e62eca1f32eb9646b0c0545cb4ebfbb0ab67cd738e,FFD8FFE10E20457869660000,1152,1600,
谢晓燕,https://www.gzszyy.com/expert/2026/JxboVKag.html,实采,,https://oss.gzszyy.com/20201015/152654315.jpg,01_试点医院/广州市中医院/照片/谢晓燕-眼科-主治医师-广州市中医院.jpg,242619,bffd677b737a33e970115ccc3e97701d58c5996cd9a1bd1a69e5e46260b8a3f5,FFD8FFE10F01457869660000,1152,1600,
闫冉,https://www.gzszyy.com/expert/2026/8mep86eM.html,实采,,https://oss.gzszyy.com/20201015/152754817.jpg,01_试点医院/广州市中医院/照片/闫冉-眼科-主治中医师-广州市中医院.jpg,209649,f90a18d84dc781e820c026bc1cd87928bf2e16ee6e9aacaded2e5c1373e61fba,FFD8FFE10E86457869660000,1152,1600,
简月玲,https://www.gzszyy.com/expert/2026/openxlb7.html,实采,,https://oss.gzszyy.com/20201015/152505682.jpg,01_试点医院/广州市中医院/照片/简月玲-眼科-医师-广州市中医院.jpg,278528,9f4bb3a66113ed35a1671585ab787c961f542b12f2569edf704c56dd31dc1bfc,FFD8FFE10FCE457869660000,1152,1600,
陈伟豪,https://www.gzszyy.com/expert/2026/y1aKYldQ.html,实采,,https://oss.gzszyy.com/20241017/093100992.jpg,01_试点医院/广州市中医院/照片/陈伟豪-眼科-医师-广州市中医院.jpg,164378,bc027e7d235e9b80c9542ca2f323ae47c444776e3b31488354bbded4bbfbae83,FFD8FFE000104A4649460001,2000,1333,
张瑜,https://www.gzszyy.com/expert/2026/9wdLYpej.html,实采,,https://oss.gzszyy.com/20241017/093333820.jpg,01_试点医院/广州市中医院/照片/张瑜-眼科-医师-广州市中医院.jpg,179532,c57266d5915734f479d56c616a234b9b27e159c81e15e38d3865e47a94ac97f4,FFD8FFE000104A4649460001,2000,1333,
王怡,https://www.gzszyy.com/expert/2026/YqaQNMbn.html,实采,,https://oss.gzszyy.com/20241113/102536811.jpg,01_试点医院/广州市中医院/照片/王怡-眼科-副主任医师-广州市中医院.jpg,222088,52d5dce06da1dafbfb77d14fc722e7114a921fb1d465b3b8666b5db994720139,FFD8FFE000104A4649460001,2000,1333,
李建良,https://www.gzszyy.com/expert/2026/pnelx6eK.html,实采,,https://oss.gzszyy.com/20201015/152535653.jpg,01_试点医院/广州市中医院/照片/李建良-眼科-主任医师-广州市中医院.jpg,240709,44b2238b24092fbdcbca4aaf8a9e2d74b3f23d6ba6aeb7b41e6d723a559fee22,FFD8FFE10E9E457869660000,1152,1600,
江坚,https://www.gzszyy.com/expert/2026/M7e59Re2.html,实采,,https://oss.gzszyy.com/20201015/153000621.jpg,01_试点医院/广州市中医院/照片/江坚-耳鼻喉科-主任中医师-广州市中医院.jpg,235232,16ac02ee6f60a096b644b3f816808fa39a7cd72e80511a408d993974be8faa86,FFD8FFE10F82457869660000,1152,1600,
郑妮亚,https://www.gzszyy.com/expert/2026/ELe39nb6.html,实采,,https://oss.gzszyy.com/20201015/153029405.jpg,01_试点医院/广州市中医院/照片/郑妮亚-耳鼻喉科-副主任中医师-广州市中医院.jpg,222936,c53e432f777cbb202a6cd4bea78d4be36302b0fdc6060d9764b9b0b687ce6e8e,FFD8FFE10F1D457869660000,1152,1600,
黄丽燕,https://www.gzszyy.com/expert/2026/Jrb29PaW.html,实采,,https://oss.gzszyy.com/20201015/153118589.jpg,01_试点医院/广州市中医院/照片/黄丽燕-耳鼻喉科-主治中医师-广州市中医院.jpg,260161,e8887bb0884657c310b7b3dddfbe4e30f9120a71d4a0f6d9cdfba71c9279927d,FFD8FFE11027457869660000,1152,1600,
周雪,https://www.gzszyy.com/expert/2026/Vyb86oev.html,实采,,https://oss.gzszyy.com/20201015/153155836.jpg,01_试点医院/广州市中医院/照片/周雪-耳鼻喉科-主治中医师-广州市中医院.jpg,207617,52880908d89c85e670e7a5738ec8323291fa197d7ddb490c63b3130d9798a9b1,FFD8FFE10E16457869660000,1152,1600,
徐宁聪,https://www.gzszyy.com/expert/2026/N1aMEPaW.html,实采,,https://oss.gzszyy.com/20241017/093621530.jpg,01_试点医院/广州市中医院/照片/徐宁聪-耳鼻喉科-主治中医师-广州市中医院.jpg,192541,642c3eecea7fa493a0fbb649737ca0872c1993531d0c4499b35fde02f4d3a86e,FFD8FFE000104A4649460001,2000,1333,
杨晓倩,https://www.gzszyy.com/expert/2026/9wdLApej.html,实采,,https://oss.gzszyy.com/20251014/141532501.jpg,01_试点医院/广州市中医院/照片/杨晓倩-耳鼻喉科-医师-广州市中医院.jpg,244052,137969cb1f19b0ba9310351fec35c0d84a9e813a671895f1a940383293383d55,FFD8FFE118FD457869660000,1984,2000,
周宇,https://www.gzszyy.com/expert/2026/X7axVzdy.html,实采,,https://oss.gzszyy.com/20240826/143533239.jpg,01_试点医院/广州市中医院/照片/周宇-耳鼻喉科-医师-广州市中医院.jpg,171900,6c4aa98c6b1cfbb47f9566d8795f3a831f4a4d78a5445b8af5e1b301fa674775,FFD8FFE000104A4649460001,1152,1600,
彭庆源,https://www.gzszyy.com/expert/2026/N1aM7PdW.html,实采,,https://oss.gzszyy.com/20251014/141645193.jpg,01_试点医院/广州市中医院/照片/彭庆源-耳鼻喉科-医师-广州市中医院.jpg,308952,e59d31ef5102c196dfb201b119ab17bb44b068ab928a622eeed3a487c56eed1d,FFD8FFE000104A4649460001,1607,2000,
徐艳玲,https://www.gzszyy.com/expert/2026/y1aKAldQ.html,实采,,https://oss.gzszyy.com/20251014/141407782.jpg,01_试点医院/广州市中医院/照片/徐艳玲-耳鼻喉科-医师-广州市中医院.jpg,66304,f0139056a7a60f7878985ef0233009a86b558adbf15f867e88579854798285ee,FFD8FFE000104A4649460001,1280,1920,
马卫东,https://www.gzszyy.com/expert/2026/M7e5yBe2.html,实采,,https://oss.gzszyy.com/20201016/110530982.jpg,01_试点医院/广州市中医院/照片/马卫东-针灸康复科-主任中医师-广州市中医院.jpg,226553,1a71d0bb545b396e1be4a2a24486c35b433bd82f3a3ecfda9ea1bd83d434e7d0,FFD8FFE10DE2457869660000,1152,1600,
明康文,https://www.gzszyy.com/expert/2026/nXe09Gax.html,实采,,https://oss.gzszyy.com/20240419/094933606.jpg,01_试点医院/广州市中医院/照片/明康文-针灸康复科-主任中医师-广州市中医院.jpg,211230,1a856de641de2ebf6caafac9db8e2896798a8a421bcd71f3210813dee3583eb6,FFD8FFE10DEB457869660000,1152,1600,
黎崖冰,https://www.gzszyy.com/expert/2026/GRb4x1bB.html,实采,,https://oss.gzszyy.com/20201016/111111698.jpg,01_试点医院/广州市中医院/照片/黎崖冰-针灸康复科-主任中医师-广州市中医院.jpg,205378,8c78d8f9507bfa2e8d36237443bb2a737ee11ba237f39dde59e40977be05f0dd,FFD8FFE10E0E457869660000,1152,1600,
黄应杰,https://www.gzszyy.com/expert/2026/WZdPYleK.html,实采,,https://oss.gzszyy.com/20201016/110329335.jpg,01_试点医院/广州市中医院/照片/黄应杰-针灸康复科-主任中医师-广州市中医院.jpg,212664,ce6c247cfb02b311132a5098e1da1274c177bfa66f90263dda25d3ce666d0263,FFD8FFE10E83457869660000,1152,1600,
段渊,https://www.gzszyy.com/expert/2026/GRb4WgaB.html,实采,,https://oss.gzszyy.com/20260420/081430432.jpg,01_试点医院/广州市中医院/照片/段渊-针灸康复科-副主任中医师-广州市中医院.jpg,224811,44a1baffaf05bf23104e9c3ed9213dc2e19b3d60f8a899cc2b50be782369735b,FFD8FFE101E6457869660000,2000,1769,
赵明昂,https://www.gzszyy.com/expert/2026/J0dNYLbL.html,实采,,https://oss.gzszyy.com/20201015/162558661.jpg,01_试点医院/广州市中医院/照片/赵明昂-针灸康复科-副主任中医师-广州市中医院.jpg,208763,43c4f024aba6c38b25655029e286d00ec5be10a59045ce3e25bb68c6d5a1c9b5,FFD8FFE10D8A457869660000,1152,1600,
曹湘萍,https://www.gzszyy.com/expert/2026/WPe9rxaL.html,实采,,https://oss.gzszyy.com/20220207/111610705.jpg,01_试点医院/广州市中医院/照片/曹湘萍-针灸康复科-副主任中医师-广州市中医院.jpg,206073,b9e359ceb112b5abf1d9fc86d49c423efbcf1c5fd7cdc0b597f832bbd6911a6f,FFD8FFE10DE7457869660000,1152,1600,
李良,https://www.gzszyy.com/expert/2026/nXe0Rvbx.html,实采,,https://oss.gzszyy.com/20220207/111635598.jpg,01_试点医院/广州市中医院/照片/李良-针灸康复科-副主任中医师-广州市中医院.jpg,215298,e08f0fd192bc08fd665bf144ee7162f9e388a3564c9758ff0adb23fa0cfef6b4,FFD8FFE10DA3457869660000,1152,1600,
张万清,https://www.gzszyy.com/expert/2026/jneg5Ybw.html,实采,,https://oss.gzszyy.com/20220207/112607612.jpg,01_试点医院/广州市中医院/照片/张万清-针灸康复科-副主任中医师-广州市中医院.jpg,211621,0c1f26bf5fec51b4132fbbe5155c74862e45e88f241410325ca8e3711ada15d6,FFD8FFE10D6B457869660000,1152,1600,
柴芳芳,https://www.gzszyy.com/expert/2026/Jxbojzag.html,实采,,https://oss.gzszyy.com/20201015/160200967.jpg,01_试点医院/广州市中医院/照片/柴芳芳-针灸康复科-副主任中医师-广州市中医院.jpg,191377,2d3aaf2de187b71d9628687cd3ce32fd7e1949b762cbbf5d79f96726a4abbae4,FFD8FFE10E3A457869660000,1152,1600,
陈振兴,https://www.gzszyy.com/expert/2026/pmbk55ez.html,实采,,https://oss.gzszyy.com/20220207/112715884.jpg,01_试点医院/广州市中医院/照片/陈振兴-针灸康复科-副主任中医师-广州市中医院.jpg,205996,da79f033d120d91e8a0d44602c351a6da36b19761513c96f6298ee934761d7fa,FFD8FFE10DD8457869660000,1152,1600,
李富铭,https://www.gzszyy.com/expert/2026/olejvYej.html,实采,,https://oss.gzszyy.com/20240612/144535850.jpg,01_试点医院/广州市中医院/照片/李富铭-针灸康复科-主治医师-广州市中医院.jpg,196390,b3fac49bf10a6321d1bb7e58e911bbdbf4728453a7e22ba00256b5ac75c68f5d,FFD8FFE000104A4649460001,2000,1333,
王梦华,https://www.gzszyy.com/expert/2026/BDbDwAal.html,实采,,https://oss.gzszyy.com/20250624/152729893.jpg,01_试点医院/广州市中医院/照片/王梦华-针灸康复科-主治中医师-广州市中医院.jpg,225129,c60825f2f8159c23b32a38f04cdbfa935fb057aa49c1ba1570e8b7d19131453b,FFD8FFE11C7B457869660000,2000,1333,
张玉辉,https://www.gzszyy.com/expert/2026/xkazn7aJ.html,实采,,https://oss.gzszyy.com/20201015/153626713.jpg,01_试点医院/广州市中医院/照片/张玉辉-普通内科-主任医师-广州市中医院.jpg,234872,486a5305a9f810a6ed9462dfca6bddb6a270b6cc2855faf5cd9cfc8001b179a3,FFD8FFE10D7A457869660000,1152,1600,
杨周瑞,https://www.gzszyy.com/expert/2026/zPdymwdQ.html,实采,,https://oss.gzszyy.com/20201015/153425220.jpg,01_试点医院/广州市中医院/照片/杨周瑞-普通内科-主任中医师-广州市中医院.jpg,244954,8dfabfebbe6e29fce0c5a0d09794f0551376a9be92f6a8aab2a9675f9dc280ba,FFD8FFE10EE5457869660000,1152,1600,
邹爱萍,https://www.gzszyy.com/expert/2026/X7ax6Jdy.html,实采,,https://oss.gzszyy.com/20201015/145401529.jpg,01_试点医院/广州市中医院/照片/邹爱萍-普通内科-副主任中医师-广州市中医院.jpg,220560,0b42142d609ccb80f84eb50ec94ee8aad7425cdee6ace6f46f042a728ef72f11,FFD8FFE10DF5457869660000,1152,1600,
谭锦培,https://www.gzszyy.com/expert/2026/X7axlnay.html,实采,,https://oss.gzszyy.com/20201015/153458570.jpg,01_试点医院/广州市中医院/照片/谭锦培-普通内科-副主任中医师-广州市中医院.jpg,210431,7ffa0fbdc756d72cb02e8a72e5dab394c73e0f1757daa77d491852f4285a3652,FFD8FFE10D34457869660000,1152,1600,
郑婕,https://www.gzszyy.com/expert/2026/N1aMJQbW.html,实采,,https://oss.gzszyy.com/20201015/162337997.jpg,01_试点医院/广州市中医院/照片/郑婕-同德综合门诊部-主任中医师-广州市中医院.jpg,210713,77256bc078cab18758e8be30476a56e28a7e00d9a82467f18ad8669720941361,FFD8FFE10DE8457869660000,1152,1600,
徐志坚,https://www.gzszyy.com/expert/2026/zPdywVaQ.html,实采,,https://oss.gzszyy.com/20201015/162129967.jpg,01_试点医院/广州市中医院/照片/徐志坚-同德综合门诊部-副主任中医师-广州市中医院.jpg,214836,a753b470793532bb1c39af667ca74bd7af5ffab3ffa5529bacf1d6c208ed2183,FFD8FFE10DBE457869660000,1152,1600,
高文凯,https://www.gzszyy.com/expert/2026/46dBrxd7.html,实采,,https://oss.gzszyy.com/20201015/163118999.jpg,01_试点医院/广州市中医院/照片/高文凯-同德综合门诊部-副主任中医师-广州市中医院.jpg,212975,b9d4c499b25f2b2cf51d96c26c24fe804544458c05231ea925f693f31b9c1dbd,FFD8FFE10DC9457869660000,1152,1600,
周俐,https://www.gzszyy.com/expert/2026/BDbDqBdl.html,实采,,https://oss.gzszyy.com/20201015/163052940.jpg,01_试点医院/广州市中医院/照片/周俐-同德综合门诊部-副主任中医师-广州市中医院.jpg,201705,c143e3c1d5385394db50002e1260e6c3aa34163bbb626ef643cb9ba6c17b9729,FFD8FFE10DBE457869660000,1152,1600,
沈蓉,https://www.gzszyy.com/expert/2026/xkaz6raJ.html,实采,,https://oss.gzszyy.com/20201015/162307354.jpg,01_试点医院/广州市中医院/照片/沈蓉-同德综合门诊部-主治医师-广州市中医院.jpg,243070,0522c9b9d7eff3cca472724e8ee3905964e74461fe8ce2d56f4036e9f8fb3434,FFD8FFE10F42457869660000,1152,1600,
陈莉,https://www.gzszyy.com/expert/2026/4oeEqNe0.html,实采,,https://oss.gzszyy.com/20201015/162235209.jpg,01_试点医院/广州市中医院/照片/陈莉-同德综合门诊部-主治医师-广州市中医院.jpg,205804,ce605e8674bbbaecd28aac7fe8cf2c34749a41d02e40953751fd76034f031319,FFD8FFE10EC5457869660000,1152,1600,
肖春,https://www.gzszyy.com/expert/2026/9wdLvgaj.html,实采,,https://oss.gzszyy.com/20201015/163024579.jpg,01_试点医院/广州市中医院/照片/肖春-同德综合门诊部-主治中医师-广州市中医院.jpg,224509,1289afd05968662ee017f9b49dfd4fca56393061c2c4e632fe0a27d5066200ef,FFD8FFE10FF0457869660000,1152,1600,
揭英柱,https://www.gzszyy.com/expert/2026/WZdPzzaK.html,实采,,https://oss.gzszyy.com/20201015/162714705.jpg,01_试点医院/广州市中医院/照片/揭英柱-同德综合门诊部-主治中医师-广州市中医院.jpg,193853,9bfabbf6bd4813bc035049695a7b448c3cede5a5a8f06adbe0470e82531c52d2,FFD8FFE10DAE457869660000,1152,1600,
官娜,https://www.gzszyy.com/expert/2026/YqaQ67bn.html,实采,,https://oss.gzszyy.com/20201015/162409167.jpg,01_试点医院/广州市中医院/照片/官娜-同德综合门诊部-主治中医师-广州市中医院.jpg,220368,84d8bf36bea16e5ea553e062b702e20c7f533cb20769c19ec0cfe762078808de,FFD8FFE10F0A457869660000,1152,1600,
廖堪善,https://www.gzszyy.com/expert/2026/lNbW8Xdy.html,实采,,https://oss.gzszyy.com/20201015/171316830.jpg,01_试点医院/广州市中医院/照片/廖堪善-同德综合门诊部-主治中医师-广州市中医院.jpg,198738,508b5b2a676617e4cdc735c5a7d75794a72142f4071fa6de2865178e05992d33,FFD8FFE10DD1457869660000,1152,1600,
黄欢溢,https://www.gzszyy.com/expert/2026/M7e5QRe2.html,实采,,https://oss.gzszyy.com/20201015/162517199.jpg,01_试点医院/广州市中医院/照片/黄欢溢-同德综合门诊部-医师-广州市中医院.jpg,211107,e5934579f16212366e13e8bada5728f4192342e0064dae3d019cf922a27e74f4,FFD8FFE10E1A457869660000,1152,1600,
陶慧芳,https://www.gzszyy.com/expert/2026/YRdGRybD.html,实采,,https://oss.gzszyy.com/20201015/163226228.jpg,01_试点医院/广州市中医院/照片/陶慧芳-同德综合门诊部-医师-广州市中医院.jpg,191385,2ecbf3b0642eaac858c27b26cf075c7d52a1d0221073aa0eea8478203f37ba97,FFD8FFE10D87457869660000,1152,1600,
王晓,https://www.gzszyy.com/expert/2026/YQdJNDdO.html,实采,,https://oss.gzszyy.com/20201015/162444875.jpg,01_试点医院/广州市中医院/照片/王晓-同德综合门诊部-医师-广州市中医院.jpg,201953,e5dc5306de9abc88000f9e23fb884dcd6675b5eb4e08afa2399d91a323d973b3,FFD8FFE10DC6457869660000,1152,1600,
伍彦坤,https://www.gzszyy.com/expert/2026/y1aKLrbQ.html,实采,,https://oss.gzszyy.com/20201015/162744202.jpg,01_试点医院/广州市中医院/照片/伍彦坤-同德综合门诊部-医师-广州市中医院.jpg,194533,1e13757af344c31a0c2b1a701c0e261f6109282c29527881fea0f382f0a4dd0f,FFD8FFE10DB4457869660000,1152,1600,
梁月云,https://www.gzszyy.com/expert/2026/APdRPLaG.html,实采,,https://oss.gzszyy.com/20201015/162810218.jpg,01_试点医院/广州市中医院/照片/梁月云-同德综合门诊部-医师-广州市中医院.jpg,188348,859e4bdddf418e5f0902fef43f38291dc046ccf3a6990643bf76dacf34e659b9,FFD8FFE10DE4457869660000,1152,1600,
陆玉婷,https://www.gzszyy.com/expert/2026/y5eV75aE.html,实采,,https://oss.gzszyy.com/20201015/163254625.jpg,01_试点医院/广州市中医院/照片/陆玉婷-同德综合门诊部-医师-广州市中医院.jpg,191061,a3454097a0c5627634f04d243dd690d873de3d53e5f283d57a1240d48a65e7a2,FFD8FFE10DCD457869660000,1152,1600,
顾颖敏,https://www.gzszyy.com/expert/2026/nXe007ex.html,实采,,https://oss.gzszyy.com/20201015/154145758.jpg,01_试点医院/广州市中医院/照片/顾颖敏-五羊门诊部-主任中医师-广州市中医院.jpg,212753,c5d120deb27c4846dd48144e6e20c934699ddc54621efc755ef7d31af401cdfe,FFD8FFE10E3A457869660000,1152,1600,
刘荣东,https://www.gzszyy.com/expert/2026/olej0Wbj.html,实采,,https://oss.gzszyy.com/20201015/154256371.jpg,01_试点医院/广州市中医院/照片/刘荣东-五羊门诊部-主任中医师-广州市中医院.jpg,209850,e6c4e981841382887d07ae50d0ac28e84cd6f3ab107cec015b720b17058eda77,FFD8FFE10CF7457869660000,1152,1600,
李碧茜,https://www.gzszyy.com/expert/2026/4oeEPKd0.html,实采,,https://oss.gzszyy.com/20201015/154114367.jpg,01_试点医院/广州市中医院/照片/李碧茜-五羊门诊部-副主任中医师-广州市中医院.jpg,242981,3244e1bbf74eec3b5f47904bf282be6926c56517591cf7b87fcd7123a9a292b6,FFD8FFE10EA2457869660000,1152,1600,
黄锦才,https://www.gzszyy.com/expert/2026/MvbmYpbY.html,实采,,https://oss.gzszyy.com/20201015/154645657.jpg,01_试点医院/广州市中医院/照片/黄锦才-五羊门诊部-副主任中医师-广州市中医院.jpg,205936,1911f4d0d51a8ce83e905ead0bcb4e636e1e7083aa6720d92df8b2ed904300bd,FFD8FFE10D80457869660000,1152,1600,
黄海胜,https://www.gzszyy.com/expert/2026/8mepk1dM.html,实采,,https://oss.gzszyy.com/20201015/160247295.jpg,01_试点医院/广州市中医院/照片/黄海胜-五羊门诊部-副主任中医师-广州市中医院.jpg,200940,72befc1e569232c3d493166cf614c8b4a5ac73739fa0765b025fc4dc89308d29,FFD8FFE10CF2457869660000,1152,1600,
李根良,https://www.gzszyy.com/expert/2026/pnel2lbK.html,实采,,https://oss.gzszyy.com/20201015/154609632.jpg,01_试点医院/广州市中医院/照片/李根良-五羊门诊部-主治中医师-广州市中医院.jpg,210669,073bb3aefbdb920283ac5ecdba572d6b28aed9422cb9aa51183f4db979eb4f0b,FFD8FFE10D7E457869660000,1152,1600,
赵晓红,https://www.gzszyy.com/expert/2026/openg4a7.html,实采,,https://oss.gzszyy.com/20201015/154754148.jpg,01_试点医院/广州市中医院/照片/赵晓红-五羊门诊部-主治中医师-广州市中医院.jpg,213441,ef782f6f77c642c11672d5f91e71943e74593205c3f498f4c10fad3ef356bc1e,FFD8FFE10DC3457869660000,1152,1600,
王花,https://www.gzszyy.com/expert/2026/l9av8VdG.html,实采,,https://oss.gzszyy.com/20201015/160330935.jpg,01_试点医院/广州市中医院/照片/王花-五羊门诊部-主治中医师-广州市中医院.jpg,204354,0fd32f2c97bf0fa12c353ef81dbf26bea99e7e995e73b4a446d69ca69f66a553,FFD8FFE10D77457869660000,1152,1600,
钟燊明,https://www.gzszyy.com/expert/2026/LDdwKJd1.html,实采,,https://oss.gzszyy.com/20201015/160423548.jpg,01_试点医院/广州市中医院/照片/钟燊明-五羊门诊部-主治中医师-广州市中医院.jpg,209669,cc289cfccd28698037d264fbb40bc5706beac7022ee5abe7c5b93cd575567f96,FFD8FFE10DC3457869660000,1152,1600,
吴滢珏,https://www.gzszyy.com/expert/2026/jnegnldw.html,实采,,https://oss.gzszyy.com/20201015/160532857.jpg,01_试点医院/广州市中医院/照片/吴滢珏-五羊门诊部-主治中医师-广州市中医院.jpg,231244,f3bd4a5413f64da3f8a0059e0d7dc2e479fa1ddfb0ae97b0b8245f67c22f5146,FFD8FFE10FB9457869660000,1152,1600,
杨詠嘉,https://www.gzszyy.com/expert/2026/olej0zbj.html,实采,,https://oss.gzszyy.com/20201015/160618196.jpg,01_试点医院/广州市中医院/照片/杨詠嘉-五羊门诊部-医师-广州市中医院.jpg,219757,3e02648dc81b483c3020ecb87c01b408ef21b2088ba1a3aecb9a2743207a9e96,FFD8FFE10EC3457869660000,1152,1600,
李钊杨,https://www.gzszyy.com/expert/2026/QBeXMlay.html,实采,,https://oss.gzszyy.com/20201015/171735397.jpg,01_试点医院/广州市中医院/照片/李钊杨-五羊门诊部-副主任医师-广州市中医院.jpg,181107,f66b795a69279e91a46eee06f770af7fbb1bcf9b8d59f39b7fbd85cf702bea9f,FFD8FFE10D5D457869660000,1152,1600,
李晚君,https://www.gzszyy.com/expert/2026/opengDa7.html,实采,,https://oss.gzszyy.com/20210525/103805355.jpg,01_试点医院/广州市中医院/照片/李晚君-医学影像科-主任医师-广州市中医院.jpg,251725,6b4b6f244a5cd1d64559833c5bcbe6a9cd5391f9e93bbf4b288fb6b19d20401a,FFD8FFE10EAC457869660000,1152,1600,
张亿星,https://www.gzszyy.com/expert/2026/JxbojNag.html,实采,,https://oss.gzszyy.com/20210525/104221379.jpg,01_试点医院/广州市中医院/照片/张亿星-医学影像科-副主任中医师-广州市中医院.jpg,182451,c215e2cb0195a95cc8e878f98de8cde204d10b1e45b529a03f1483d8c79b80d0,FFD8FFE10E06457869660000,1152,1600,
吴美仙,https://www.gzszyy.com/expert/2026/MYer9kdO.html,实采,,https://oss.gzszyy.com/20210525/104509859.jpg,01_试点医院/广州市中医院/照片/吴美仙-医学影像科-副主任中医师-广州市中医院.jpg,211526,d9077b52a3224fe5bafc5b103c8617b706cc8c84cb86aca3df40b01f05a26f1e,FFD8FFE10DC5457869660000,1152,1600,
崔东,https://www.gzszyy.com/expert/2026/8mepkrdM.html,实采,,https://oss.gzszyy.com/20210525/104245503.jpg,01_试点医院/广州市中医院/照片/崔东-医学影像科-主治医师-广州市中医院.jpg,228552,c7a3b776380ee05a5b13121f64e7897a03d45c280bd24f6ec35c9cdc91db8c52,FFD8FFE10E22457869660000,1152,1600,
蔡银连,https://www.gzszyy.com/expert/2026/4zbqZRdp.html,实采,,https://oss.gzszyy.com/20210525/104422244.jpg,01_试点医院/广州市中医院/照片/蔡银连-医学影像科-主治医师-广州市中医院.jpg,226553,d21cf3b77d638e4498b6f9bfcc05b70957f3951cd3bb20694fca2ad36ee46083,FFD8FFE10E2A457869660000,1152,1600,
赖振辉,https://www.gzszyy.com/expert/2026/X7ax1nby.html,实采,,https://oss.gzszyy.com/20210525/104635301.jpg,01_试点医院/广州市中医院/照片/赖振辉-医学影像科-主治医师-广州市中医院.jpg,226669,45d34cfe22277bceb30b87b05f1c8cc57b57c8a45e498ca63d979223d887e76a,FFD8FFE10E22457869660000,1152,1600,
莫树群,https://www.gzszyy.com/expert/2026/4oeExKd0.html,实采,,https://oss.gzszyy.com/20210525/104904936.jpg,01_试点医院/广州市中医院/照片/莫树群-医学影像科-主治医师-广州市中医院.jpg,216523,542ecee383c65f9a74b8bedb7bd79266983f457e198eea6f3cab06de53f79dcd,FFD8FFE10D80457869660000,1152,1600,
谈燊,https://www.gzszyy.com/expert/2026/YQdJQlbO.html,实采,,https://oss.gzszyy.com/20210525/104958585.jpg,01_试点医院/广州市中医院/照片/谈燊-医学影像科-主治医师-广州市中医院.jpg,232307,fcb32303072ea2599e833c9f4480f32aa15e44718574b6819998dc8200ee8bd6,FFD8FFE10DBB457869660000,1152,1600,
郭美芬,https://www.gzszyy.com/expert/2026/l9avZgaG.html,实采,,https://oss.gzszyy.com/20220207/110840608.jpg,01_试点医院/广州市中医院/照片/郭美芬-医学影像科-医师-广州市中医院.jpg,244670,fcc8a76f6520745ab7a8a6d21c2b3b9ec42d85ad6d9d193cb0e204f8ac5a1f7a,FFD8FFE10F4E457869660000,1152,1600,
